Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID2430,Joe,2021-02-11,16:29:17,Contract related,Y,Y,99.0,0:01:52,4.0
ID2431,Martha,2021-02-11,16:50:53,Streaming,Y,Y,60.0,0:05:53,4.0
ID2432,Greg,2021-02-11,16:50:53,Admin Support,Y,Y,121.0,0:04:52,4.0
ID2433,Diane,2021-02-11,17:02:24,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2434,Becky,2021-02-11,17:02:24,Contract related,Y,Y,91.0,0:06:08,2.0
ID2435,Greg,2021-02-11,17:24:00,Payment related,Y,Y,91.0,0:01:45,2.0
ID2436,Diane,2021-02-11,17:24:00,Admin Support,Y,Y,99.0,0:01:05,3.0
ID2437,Martha,2021-02-12,9:12:58,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2438,Joe,2021-02-12,9:12:58,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2439,Martha,2021-02-12,10:00:29,Technical Support,Y,Y,101.0,0:05:16,3.0
ID2440,Diane,2021-02-12,10:00:29,Technical Support,Y,Y,61.0,0:04:25,1.0
ID2441,Becky,2021-02-12,10:13:26,Streaming,Y,Y,35.0,0:02:31,4.0
ID2442,Joe,2021-02-12,10:13:26,Contract related,Y,N,55.0,0:04:14,1.0
ID2443,Martha,2021-02-12,10:16:19,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2444,Jim,2021-02-12,10:16:19,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2445,Becky,2021-02-12,10:24:58,Admin Support,Y,Y,107.0,0:03:50,5.0
ID2446,Becky,2021-02-12,10:24:58,Streaming,Y,Y,21.0,0:07:00,5.0
ID2447,Joe,2021-02-12,10:26:24,Contract related,Y,Y,79.0,0:03:31,4.0
ID2448,Diane,2021-02-12,10:26:24,Payment related,Y,Y,67.0,0:02:17,3.0
ID2449,Becky,2021-02-12,10:32:10,Technical Support,Y,Y,32.0,0:01:52,3.0
ID2450,Becky,2021-02-12,10:32:10,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2451,Martha,2021-02-12,10:46:34,Contract related,Y,Y,79.0,0:04:45,4.0
ID2452,Jim,2021-02-12,10:46:34,Admin Support,Y,Y,117.0,0:03:59,3.0
ID2453,Dan,2021-02-12,10:53:46,Technical Support,Y,Y,110.0,0:04:31,4.0
ID2454,Dan,2021-02-12,10:53:46,Admin Support,Y,Y,31.0,0:00:32,4.0
ID2455,Dan,2021-02-12,11:08:10,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2456,Greg,2021-02-12,11:08:10,Streaming,Y,Y,87.0,0:06:30,4.0
ID2457,Becky,2021-02-12,11:26:53,Technical Support,Y,Y,99.0,0:06:55,5.0
ID2458,Martha,2021-02-12,11:26:53,Streaming,Y,Y,83.0,0:03:43,4.0
ID2459,Diane,2021-02-12,11:54:14,Admin Support,Y,Y,36.0,0:06:13,3.0
ID2460,Dan,2021-02-12,11:54:14,Admin Support,Y,Y,67.0,0:06:52,3.0
ID2461,Stewart,2021-02-12,12:14:24,Technical Support,Y,Y,91.0,0:03:06,4.0
ID2462,Dan,2021-02-12,12:14:24,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2463,Greg,2021-02-12,12:24:29,Streaming,Y,Y,29.0,0:05:56,3.0
ID2464,Diane,2021-02-12,12:24:29,Admin Support,Y,Y,86.0,0:04:12,1.0
ID2465,Jim,2021-02-12,12:50:24,Payment related,Y,Y,58.0,0:01:52,5.0
ID2466,Greg,2021-02-12,12:50:24,Payment related,Y,Y,57.0,0:00:46,1.0
ID2467,Jim,2021-02-12,13:07:41,Streaming,Y,Y,70.0,0:04:48,3.0
ID2468,Jim,2021-02-12,13:07:41,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2469,Joe,2021-02-12,13:24:58,Contract related,Y,Y,77.0,0:02:20,4.0
ID2470,Dan,2021-02-12,13:24:58,Contract related,Y,Y,31.0,0:05:16,5.0
ID2471,Diane,2021-02-12,13:29:17,Technical Support,Y,Y,43.0,0:00:56,2.0
ID2472,Jim,2021-02-12,13:29:17,Technical Support,Y,Y,38.0,0:05:06,4.0
ID2473,Diane,2021-02-12,15:53:17,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2474,Diane,2021-02-12,15:53:17,Contract related,Y,N,83.0,0:02:24,5.0
ID2475,Jim,2021-02-12,17:13:55,Admin Support,Y,Y,122.0,0:04:31,5.0
ID2476,Dan,2021-02-12,17:13:55,Technical Support,Y,Y,42.0,0:06:48,5.0
ID2477,Becky,2021-02-12,17:52:48,Streaming,Y,Y,61.0,0:01:11,4.0
ID2478,Jim,2021-02-12,17:52:48,Streaming,Y,N,103.0,0:03:57,3.0
ID2479,Becky,2021-02-12,17:52:48,Streaming,Y,Y,110.0,0:05:26,4.0
ID2480,Diane,2021-02-12,17:52:48,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2481,Martha,2021-02-13,9:14:24,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2482,Dan,2021-02-13,9:14:24,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2483,Martha,2021-02-13,9:33:07,Technical Support,Y,Y,88.0,0:02:15,2.0
ID2484,Jim,2021-02-13,9:33:07,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2485,Stewart,2021-02-13,9:36:00,Technical Support,Y,Y,57.0,0:02:24,5.0
ID2486,Jim,2021-02-13,9:36:00,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2487,Becky,2021-02-13,9:41:46,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2488,Dan,2021-02-13,9:41:46,Contract related,Y,Y,37.0,0:06:05,3.0
ID2489,Greg,2021-02-13,9:54:43,Payment related,Y,Y,62.0,0:01:14,2.0
ID2490,Greg,2021-02-13,9:54:43,Streaming,Y,Y,48.0,0:01:27,4.0
ID2491,Dan,2021-02-13,10:10:34,Technical Support,Y,Y,123.0,0:03:12,3.0
ID2492,Greg,2021-02-13,10:10:34,Contract related,Y,Y,83.0,0:00:50,5.0
ID2493,Joe,2021-02-13,10:33:36,Admin Support,Y,Y,23.0,0:02:51,5.0
ID2494,Dan,2021-02-13,10:33:36,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2495,Greg,2021-02-13,10:45:07,Streaming,Y,N,27.0,0:05:11,3.0
ID2496,Joe,2021-02-13,10:45:07,Admin Support,Y,Y,78.0,0:06:23,5.0
ID2497,Becky,2021-02-13,11:03:50,Streaming,Y,Y,82.0,0:05:12,3.0
ID2498,Jim,2021-02-13,11:03:50,Streaming,Y,Y,50.0,0:05:27,4.0
ID2499,Diane,2021-02-13,11:32:38,Admin Support,Y,Y,90.0,0:01:08,4.0
ID2500,Joe,2021-02-13,11:32:38,Admin Support,Y,Y,89.0,0:05:13,3.0
ID2501,Martha,2021-02-13,12:12:58,Payment related,Y,Y,79.0,0:06:47,1.0
ID2502,Greg,2021-02-13,12:12:58,Contract related,Y,Y,123.0,0:06:42,2.0
ID2503,Dan,2021-02-13,12:25:55,Admin Support,Y,Y,97.0,0:02:32,1.0
ID2504,Dan,2021-02-13,12:25:55,Technical Support,Y,Y,74.0,0:05:57,3.0
ID2505,Jim,2021-02-13,12:27:22,Admin Support,Y,Y,68.0,0:03:10,5.0
ID2506,Joe,2021-02-13,12:27:22,Streaming,Y,Y,100.0,0:04:26,5.0
ID2507,Jim,2021-02-13,12:28:48,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2508,Martha,2021-02-13,12:28:48,Contract related,Y,Y,34.0,0:04:29,4.0
ID2509,Dan,2021-02-13,12:47:31,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2510,Greg,2021-02-13,12:47:31,Contract related,Y,Y,33.0,0:03:46,1.0
ID2511,Greg,2021-02-13,12:53:17,Contract related,Y,Y,63.0,0:05:13,5.0
ID2512,Greg,2021-02-13,12:53:17,Technical Support,Y,Y,54.0,0:02:58,1.0
ID2513,Greg,2021-02-13,13:13:26,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2514,Greg,2021-02-13,13:13:26,Technical Support,Y,Y,91.0,0:03:42,2.0
ID2515,Becky,2021-02-13,13:16:19,Payment related,Y,Y,89.0,0:04:15,4.0
ID2516,Joe,2021-02-13,13:16:19,Payment related,Y,Y,75.0,0:04:39,5.0
ID2517,Greg,2021-02-13,13:30:43,Streaming,Y,Y,54.0,0:00:35,4.0
ID2518,Stewart,2021-02-13,13:30:43,Payment related,Y,Y,43.0,0:03:08,3.0
ID2519,Stewart,2021-02-13,14:28:19,Admin Support,Y,Y,45.0,0:06:53,4.0
ID2520,Martha,2021-02-13,14:28:19,Payment related,Y,Y,79.0,0:00:31,5.0
ID2521,Joe,2021-02-13,14:39:50,Technical Support,Y,Y,27.0,0:03:14,3.0
ID2522,Diane,2021-02-13,14:39:50,Payment related,Y,Y,59.0,0:05:33,3.0
ID2523,Stewart,2021-02-13,15:14:24,Contract related,Y,N,70.0,0:00:52,4.0
ID2524,Dan,2021-02-13,15:14:24,Payment related,Y,N,92.0,0:01:26,5.0
ID2525,Greg,2021-02-13,15:33:07,Technical Support,Y,Y,96.0,0:04:35,2.0
ID2526,Becky,2021-02-13,15:33:07,Streaming,Y,Y,79.0,0:05:10,5.0
ID2527,Greg,2021-02-13,15:57:36,Admin Support,Y,Y,115.0,0:01:05,5.0
ID2528,Jim,2021-02-13,15:57:36,Payment related,Y,Y,71.0,0:05:46,3.0
ID2529,Martha,2021-02-13,16:16:19,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2530,Stewart,2021-02-13,16:16:19,Payment related,Y,N,124.0,0:05:41,4.0
ID2531,Diane,2021-02-13,16:50:53,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2532,Joe,2021-02-13,16:50:53,Contract related,Y,Y,35.0,0:00:31,5.0
ID2533,Dan,2021-02-13,17:18:14,Contract related,Y,Y,106.0,0:03:22,3.0
ID2534,Dan,2021-02-13,17:18:14,Contract related,Y,Y,32.0,0:03:33,4.0
ID2535,Jim,2021-02-14,9:07:12,Payment related,Y,Y,119.0,0:04:18,4.0
ID2536,Greg,2021-02-14,9:07:12,Contract related,Y,Y,112.0,0:04:29,2.0
ID2537,Stewart,2021-02-14,9:38:53,Technical Support,Y,Y,49.0,0:04:10,1.0
ID2538,Stewart,2021-02-14,9:38:53,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2539,Joe,2021-02-14,9:46:05,Admin Support,Y,Y,74.0,0:04:54,3.0
ID2540,Greg,2021-02-14,9:46:05,Streaming,Y,N,117.0,0:02:45,4.0
ID2541,Jim,2021-02-14,9:48:58,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2542,Diane,2021-02-14,9:48:58,Admin Support,Y,Y,40.0,0:06:51,1.0
ID2543,Martha,2021-02-14,10:24:58,Contract related,Y,Y,87.0,0:04:53,5.0
ID2544,Martha,2021-02-14,10:24:58,Streaming,Y,Y,58.0,0:01:24,4.0
ID2545,Becky,2021-02-14,10:30:43,Technical Support,Y,Y,84.0,0:06:00,4.0
ID2546,Jim,2021-02-14,10:30:43,Payment related,Y,Y,54.0,0:02:17,2.0
ID2547,Dan,2021-02-14,10:52:19,Contract related,Y,Y,13.0,0:05:36,5.0
ID2548,Diane,2021-02-14,10:52:19,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2549,Jim,2021-02-14,11:54:14,Technical Support,Y,Y,42.0,0:00:36,4.0
ID2550,Stewart,2021-02-14,11:54:14,Payment related,Y,Y,12.0,0:02:36,1.0
ID2551,Diane,2021-02-14,12:31:41,Admin Support,Y,Y,13.0,0:04:40,3.0
ID2552,Greg,2021-02-14,12:31:41,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2553,Diane,2021-02-14,12:41:46,Streaming,Y,Y,100.0,0:03:11,5.0
ID2554,Joe,2021-02-14,12:41:46,Payment related,Y,Y,70.0,0:01:10,2.0
ID2555,Stewart,2021-02-14,12:57:36,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2556,Jim,2021-02-14,12:57:36,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2557,Becky,2021-02-14,13:13:26,Technical Support,Y,Y,102.0,0:05:53,4.0
ID2558,Becky,2021-02-14,13:13:26,Technical Support,Y,Y,82.0,0:03:19,3.0
ID2559,Joe,2021-02-14,13:26:24,Streaming,Y,N,24.0,0:04:07,5.0
ID2560,Stewart,2021-02-14,13:26:24,Admin Support,Y,Y,10.0,0:01:39,5.0
ID2561,Jim,2021-02-14,13:46:34,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2562,Stewart,2021-02-14,13:46:34,Streaming,Y,Y,80.0,0:05:01,1.0
ID2563,Stewart,2021-02-14,13:50:53,Technical Support,Y,Y,63.0,0:06:14,4.0
ID2564,Greg,2021-02-14,13:50:53,Contract related,Y,Y,43.0,0:06:53,4.0
ID2565,Dan,2021-02-14,14:21:07,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2566,Diane,2021-02-14,14:21:07,Payment related,Y,Y,87.0,0:02:02,4.0
ID2567,Joe,2021-02-14,14:24:00,Technical Support,Y,Y,125.0,0:06:04,4.0
ID2568,Stewart,2021-02-14,14:24:00,Payment related,Y,Y,56.0,0:03:52,1.0
ID2569,Greg,2021-02-14,14:49:55,Payment related,Y,Y,88.0,0:03:46,3.0
ID2570,Jim,2021-02-14,14:49:55,Payment related,Y,Y,45.0,0:01:17,4.0
ID2571,Dan,2021-02-14,14:51:22,Technical Support,Y,Y,24.0,0:02:01,4.0
ID2572,Jim,2021-02-14,14:51:22,Contract related,Y,Y,23.0,0:04:12,5.0
ID2573,Becky,2021-02-14,15:34:34,Payment related,Y,Y,66.0,0:06:47,5.0
ID2574,Martha,2021-02-14,15:34:34,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2575,Joe,2021-02-14,16:27:50,Streaming,Y,Y,67.0,0:01:35,4.0
ID2576,Becky,2021-02-14,16:27:50,Technical Support,Y,Y,39.0,0:05:14,1.0
ID2577,Becky,2021-02-14,16:37:55,Streaming,Y,Y,70.0,0:00:39,1.0
ID2578,Jim,2021-02-14,16:37:55,Admin Support,Y,Y,40.0,0:06:39,5.0
ID2579,Stewart,2021-02-14,16:37:55,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2580,Martha,2021-02-14,16:37:55,Admin Support,Y,Y,28.0,0:06:26,3.0
ID2581,Joe,2021-02-14,16:50:53,Technical Support,Y,Y,107.0,0:03:39,2.0
ID2582,Stewart,2021-02-14,16:50:53,Payment related,Y,Y,62.0,0:04:42,4.0
ID2583,Diane,2021-02-14,16:53:46,Technical Support,Y,Y,80.0,0:04:20,4.0
ID2584,Stewart,2021-02-14,16:53:46,Contract related,Y,Y,63.0,0:03:06,3.0
ID2585,Becky,2021-02-14,17:09:36,Technical Support,Y,Y,36.0,0:05:18,3.0
ID2586,Dan,2021-02-14,17:09:36,Contract related,Y,Y,64.0,0:02:05,3.0
ID2587,Greg,2021-02-14,17:09:36,Contract related,Y,Y,110.0,0:05:43,3.0
ID2588,Jim,2021-02-14,17:09:36,Admin Support,Y,Y,43.0,0:06:22,3.0
ID2589,Jim,2021-02-14,17:11:02,Technical Support,Y,Y,76.0,0:04:44,5.0
ID2590,Joe,2021-02-14,17:11:02,Technical Support,Y,Y,45.0,0:02:29,2.0
ID2591,Martha,2021-02-14,17:36:58,Streaming,Y,N,109.0,0:01:12,3.0
ID2592,Joe,2021-02-14,17:36:58,Streaming,Y,Y,68.0,0:06:54,4.0
ID2593,Greg,2021-02-14,17:42:43,Contract related,Y,N,99.0,0:06:54,1.0
ID2594,Dan,2021-02-14,17:42:43,Contract related,Y,Y,27.0,0:04:05,4.0
ID2595,Greg,2021-02-15,9:00:00,Streaming,Y,Y,14.0,0:00:58,3.0
ID2596,Greg,2021-02-15,9:00:00,Admin Support,Y,Y,81.0,0:04:21,3.0
ID2597,Dan,2021-02-15,9:33:07,Admin Support,Y,Y,24.0,0:03:07,3.0
ID2598,Dan,2021-02-15,9:33:07,Contract related,Y,Y,13.0,0:05:48,1.0
ID2599,Becky,2021-02-15,10:01:55,Technical Support,Y,Y,89.0,0:00:53,1.0
ID2600,Becky,2021-02-15,10:01:55,Streaming,Y,Y,103.0,0:05:57,4.0
ID2601,Jim,2021-02-15,10:01:55,Payment related,Y,Y,103.0,0:03:48,3.0
ID2602,Greg,2021-02-15,10:01:55,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2603,Stewart,2021-02-15,10:20:38,Contract related,Y,N,59.0,0:03:31,3.0
ID2604,Joe,2021-02-15,10:20:38,Payment related,Y,Y,113.0,0:01:38,3.0
ID2605,Diane,2021-02-15,11:12:29,Contract related,Y,Y,69.0,0:01:52,2.0
ID2606,Diane,2021-02-15,11:12:29,Technical Support,Y,Y,69.0,0:01:51,2.0
ID2607,Becky,2021-02-15,11:34:05,Technical Support,Y,N,11.0,0:05:07,4.0
ID2608,Dan,2021-02-15,11:34:05,Contract related,Y,Y,75.0,0:04:11,2.0
ID2609,Jim,2021-02-15,11:41:17,Technical Support,Y,N,24.0,0:02:32,5.0
ID2610,Becky,2021-02-15,11:41:17,Admin Support,Y,Y,124.0,0:06:08,3.0
ID2611,Greg,2021-02-15,11:45:36,Admin Support,Y,Y,32.0,0:02:34,5.0
ID2612,Stewart,2021-02-15,11:45:36,Admin Support,Y,Y,105.0,0:06:34,5.0
ID2613,Becky,2021-02-15,11:48:29,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2614,Jim,2021-02-15,11:48:29,Payment related,Y,Y,94.0,0:01:03,4.0
ID2615,Joe,2021-02-15,12:07:12,Contract related,Y,Y,107.0,0:02:16,4.0
ID2616,Diane,2021-02-15,12:07:12,Admin Support,Y,Y,79.0,0:05:33,5.0
ID2617,Dan,2021-02-15,12:21:36,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2618,Becky,2021-02-15,12:21:36,Admin Support,Y,Y,59.0,0:02:05,4.0
ID2619,Dan,2021-02-15,12:38:53,Technical Support,Y,N,117.0,0:04:54,3.0
ID2620,Martha,2021-02-15,12:38:53,Streaming,Y,Y,37.0,0:01:51,3.0
ID2621,Dan,2021-02-15,13:00:29,Admin Support,Y,Y,94.0,0:05:20,4.0
ID2622,Becky,2021-02-15,13:00:29,Technical Support,Y,Y,120.0,0:02:45,1.0
ID2623,Jim,2021-02-15,13:26:24,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2624,Martha,2021-02-15,13:26:24,Streaming,Y,Y,50.0,0:06:47,2.0
ID2625,Becky,2021-02-15,13:39:22,Payment related,Y,Y,47.0,0:02:28,5.0
ID2626,Stewart,2021-02-15,13:39:22,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2627,Dan,2021-02-15,13:42:14,Admin Support,Y,Y,118.0,0:02:53,5.0
ID2628,Becky,2021-02-15,13:42:14,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2629,Greg,2021-02-15,14:28:19,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2630,Jim,2021-02-15,14:28:19,Technical Support,Y,Y,14.0,0:01:13,5.0
ID2631,Dan,2021-02-15,14:29:46,Technical Support,Y,Y,88.0,0:01:09,3.0
ID2632,Joe,2021-02-15,14:29:46,Streaming,Y,Y,124.0,0:00:52,4.0
ID2633,Diane,2021-02-15,14:44:10,Payment related,Y,Y,18.0,0:00:48,5.0
ID2634,Dan,2021-02-15,14:44:10,Admin Support,Y,Y,22.0,0:02:05,3.0
ID2635,Jim,2021-02-15,14:51:22,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2636,Becky,2021-02-15,14:51:22,Streaming,Y,Y,94.0,0:06:18,5.0
ID2637,Becky,2021-02-15,14:57:07,Technical Support,Y,N,54.0,0:03:36,3.0
ID2638,Greg,2021-02-15,14:57:07,Contract related,Y,N,44.0,0:03:17,5.0
ID2639,Greg,2021-02-15,15:46:05,Admin Support,Y,Y,28.0,0:04:23,3.0
ID2640,Jim,2021-02-15,15:46:05,Payment related,Y,Y,103.0,0:03:12,3.0
ID2641,Joe,2021-02-15,15:47:31,Technical Support,Y,Y,25.0,0:00:47,4.0
ID2642,Becky,2021-02-15,15:47:31,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2643,Jim,2021-02-15,16:01:55,Streaming,Y,Y,84.0,0:04:10,3.0
ID2644,Dan,2021-02-15,16:01:55,Streaming,Y,Y,36.0,0:03:57,4.0
ID2645,Becky,2021-02-15,17:11:02,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2646,Stewart,2021-02-15,17:11:02,Payment related,Y,Y,42.0,0:03:41,4.0
ID2647,Dan,2021-02-15,17:18:14,Streaming,Y,Y,124.0,0:03:51,3.0
ID2648,Stewart,2021-02-15,17:18:14,Technical Support,Y,Y,99.0,0:03:40,5.0
ID2649,Diane,2021-02-15,17:19:41,Streaming,Y,Y,124.0,0:04:23,5.0
ID2650,Greg,2021-02-15,17:19:41,Admin Support,Y,Y,55.0,0:06:25,5.0
ID2651,Dan,2021-02-15,17:45:36,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2652,Jim,2021-02-15,17:45:36,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2653,Greg,2021-02-16,9:07:12,Admin Support,Y,Y,64.0,0:05:06,2.0
ID2654,Diane,2021-02-16,9:07:12,Technical Support,Y,Y,82.0,0:04:54,2.0
ID2655,Diane,2021-02-16,10:04:48,Streaming,Y,Y,50.0,0:03:19,4.0
ID2656,Stewart,2021-02-16,10:04:48,Contract related,Y,Y,100.0,0:03:42,4.0
ID2657,Jim,2021-02-16,10:23:31,Admin Support,Y,Y,26.0,0:06:54,3.0
ID2658,Dan,2021-02-16,10:23:31,Payment related,Y,Y,75.0,0:04:14,2.0
ID2659,Greg,2021-02-16,10:30:43,Technical Support,Y,Y,26.0,0:06:28,3.0
ID2660,Dan,2021-02-16,10:30:43,Payment related,Y,Y,21.0,0:05:08,3.0
ID2661,Stewart,2021-02-16,10:30:43,Admin Support,Y,Y,53.0,0:00:31,1.0
ID2662,Greg,2021-02-16,10:30:43,Streaming,Y,Y,109.0,0:02:37,3.0
ID2663,Becky,2021-02-16,11:06:43,Streaming,Y,Y,108.0,0:06:04,3.0
ID2664,Stewart,2021-02-16,11:06:43,Contract related,Y,Y,58.0,0:05:16,5.0
ID2665,Stewart,2021-02-16,11:12:29,Payment related,Y,Y,14.0,0:05:51,5.0
ID2666,Martha,2021-02-16,11:12:29,Contract related,Y,Y,74.0,0:05:31,4.0
ID2667,Jim,2021-02-16,11:18:14,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2668,Jim,2021-02-16,11:18:14,Streaming,Y,Y,54.0,0:02:46,5.0
ID2669,Greg,2021-02-16,11:26:53,Streaming,Y,Y,18.0,0:03:43,4.0
ID2670,Joe,2021-02-16,11:26:53,Payment related,Y,Y,39.0,0:06:13,3.0
ID2671,Martha,2021-02-16,12:10:05,Payment related,Y,Y,31.0,0:03:17,1.0
ID2672,Diane,2021-02-16,12:10:05,Technical Support,Y,Y,118.0,0:05:00,3.0
ID2673,Diane,2021-02-16,12:50:24,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2674,Joe,2021-02-16,12:50:24,Contract related,Y,Y,118.0,0:05:58,3.0
ID2675,Jim,2021-02-16,13:03:22,Payment related,Y,Y,69.0,0:03:37,4.0
ID2676,Greg,2021-02-16,13:03:22,Payment related,Y,Y,125.0,0:06:21,5.0
ID2677,Dan,2021-02-16,14:26:53,Streaming,Y,N,47.0,0:02:41,3.0
ID2678,Joe,2021-02-16,14:26:53,Payment related,Y,Y,53.0,0:01:04,1.0
ID2679,Diane,2021-02-16,14:48:29,Streaming,Y,N,55.0,0:04:37,2.0
ID2680,Martha,2021-02-16,14:48:29,Admin Support,Y,Y,91.0,0:05:30,2.0
ID2681,Joe,2021-02-16,14:54:14,Technical Support,Y,Y,37.0,0:05:23,3.0
ID2682,Jim,2021-02-16,14:54:14,Admin Support,Y,Y,118.0,0:04:53,4.0
ID2683,Dan,2021-02-16,15:07:12,Technical Support,Y,Y,37.0,0:05:36,5.0
ID2684,Becky,2021-02-16,15:07:12,Admin Support,Y,Y,124.0,0:04:04,4.0
ID2685,Greg,2021-02-16,15:20:10,Technical Support,Y,Y,105.0,0:01:35,4.0
ID2686,Diane,2021-02-16,15:20:10,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2687,Greg,2021-02-16,15:34:34,Technical Support,Y,Y,36.0,0:03:27,1.0
ID2688,Martha,2021-02-16,15:34:34,Streaming,Y,Y,87.0,0:06:52,4.0
ID2689,Becky,2021-02-16,16:04:48,Technical Support,Y,Y,98.0,0:05:02,4.0
ID2690,Dan,2021-02-16,16:04:48,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2691,Joe,2021-02-16,16:14:53,Payment related,Y,Y,37.0,0:02:51,3.0
ID2692,Jim,2021-02-16,16:14:53,Streaming,Y,Y,65.0,0:04:48,1.0
ID2693,Diane,2021-02-16,16:24:58,Contract related,Y,Y,117.0,0:06:27,3.0
ID2694,Dan,2021-02-16,16:24:58,Streaming,Y,Y,70.0,0:01:42,4.0
ID2695,Greg,2021-02-16,16:29:17,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2696,Becky,2021-02-16,16:29:17,Streaming,Y,Y,30.0,0:05:33,3.0
ID2697,Becky,2021-02-16,16:32:10,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID2698,Jim,2021-02-16,16:32:10,Technical Support,Y,N,53.0,0:04:39,3.0
ID2699,Becky,2021-02-16,17:12:29,Streaming,Y,Y,69.0,0:05:11,4.0
ID2700,Stewart,2021-02-16,17:12:29,Contract related,Y,Y,109.0,0:04:10,1.0
ID2701,Dan,2021-02-16,17:28:19,Technical Support,Y,Y,17.0,0:00:42,5.0
ID2702,Martha,2021-02-16,17:28:19,Streaming,Y,Y,109.0,0:04:52,4.0
ID2703,Greg,2021-02-16,17:31:12,Contract related,Y,Y,50.0,0:05:46,5.0
ID2704,Becky,2021-02-16,17:31:12,Admin Support,Y,N,22.0,0:03:31,3.0
ID2705,Diane,2021-02-16,17:45:36,Contract related,Y,Y,100.0,0:02:35,4.0
ID2706,Stewart,2021-02-16,17:45:36,Streaming,Y,Y,101.0,0:05:15,3.0
ID2707,Becky,2021-02-16,17:52:48,Payment related,Y,Y,15.0,0:02:49,3.0
ID2708,Diane,2021-02-16,17:52:48,Contract related,Y,Y,59.0,0:04:29,5.0
ID2709,Stewart,2021-02-17,9:01:26,Contract related,Y,Y,93.0,0:03:15,3.0
ID2710,Becky,2021-02-17,9:01:26,Payment related,Y,Y,81.0,0:06:25,4.0
ID2711,Jim,2021-02-17,9:17:17,Admin Support,Y,Y,20.0,0:02:11,1.0
ID2712,Greg,2021-02-17,9:17:17,Contract related,Y,Y,47.0,0:00:35,3.0
ID2713,Diane,2021-02-17,9:23:02,Admin Support,Y,N,17.0,0:03:02,1.0
ID2714,Stewart,2021-02-17,9:23:02,Payment related,Y,N,15.0,0:01:04,3.0
ID2715,Diane,2021-02-17,9:34:34,Technical Support,Y,Y,94.0,0:06:10,5.0
